date,station_id,fuel_type,price_per_litre,volume_sold_litres,rainfall_mm,temperature_c,day_of_week,holiday,competitor_price
2024-12-04,103,Diesel,162.34,4902,0.0,26.6,Wednesday,No,161.77
2024-12-05,103,Diesel,165.19,5602,0.0,30.2,Thursday,No,164.2
2024-12-06,103,Diesel,164.88,5608,5.73,29.5,Friday,No,163.85
2024-12-07,103,Diesel,165.76,5257,2.06,27.3,Saturday,No,164.48
2024-12-08,103,Diesel,163.39,5085,2.01,29.5,Sunday,No,163.52
2024-12-09,103,Diesel,166.4,5232,0.0,26.5,Monday,No,165.34
2024-12-10,103,Diesel,164.74,5775,3.12,29.5,Tuesday,No,165.23
2024-12-11,103,Diesel,164.43,5238,1.12,28.4,Wednesday,No,162.82
2024-12-12,103,Diesel,167.84,5578,0.0,33.4,Thursday,No,169.09
2024-12-13,103,Diesel,165.37,5052,6.72,24.0,Friday,No,164.97
2024-12-14,103,Diesel,163.32,5591,6.38,30.3,Saturday,Yes,162.66
2024-12-15,103,Diesel,165.17,5661,2.49,30.4,Sunday,No,164.89
2024-12-16,103,Diesel,164.32,4899,2.28,29.0,Monday,No,164.85
2024-12-17,103,Diesel,166.1,6338,2.83,26.8,Tuesday,No,165.01
2024-12-18,103,Diesel,162.48,5318,10.06,29.9,Wednesday,No,161.9
2024-12-19,103,Diesel,164.77,5336,6.61,25.6,Thursday,No,163.98
2024-12-20,103,Diesel,164.85,5400,0.88,24.9,Friday,No,165.07
2024-12-21,103,Diesel,165.48,4894,8.03,28.2,Saturday,No,163.87
2024-12-22,103,Diesel,163.27,5040,0.06,27.0,Sunday,No,163.21
2024-12-23,103,Diesel,167.1,5167,3.54,29.8,Monday,No,166.15
2024-12-24,103,Diesel,165.1,5699,0.0,29.5,Tuesday,No,163.39
2024-12-25,103,Diesel,164.12,5274,3.83,30.7,Wednesday,No,163.65
2024-12-26,103,Diesel,165.09,5219,0.0,25.0,Thursday,No,164.22
2024-12-27,103,Diesel,164.45,4713,0.0,31.9,Friday,No,162.15
2024-12-28,103,Diesel,166.21,4315,0.69,25.5,Saturday,No,165.85
2024-12-29,103,Diesel,166.49,5436,0.0,27.1,Sunday,No,165.4
2024-12-30,103,Diesel,169.34,4898,3.76,27.2,Monday,No,167.62
2024-12-31,103,Diesel,163.16,4918,1.32,25.1,Tuesday,No,162.93
2024-01-01,103,Kerosene,152.45,2429,0.0,30.0,Monday,No,150.15
2024-01-02,103,Kerosene,151.19,1960,2.64,31.5,Tuesday,No,150.31
2024-01-03,103,Kerosene,150.17,1892,2.17,29.3,Wednesday,No,148.64
2024-01-04,103,Kerosene,150.73,2312,0.89,26.4,Thursday,No,150.39
2024-01-05,103,Kerosene,150.07,1935,2.23,27.1,Friday,No,149.63
2024-01-06,103,Kerosene,149.39,2621,3.29,20.3,Saturday,No,149.5
2024-01-07,103,Kerosene,151.65,1816,4.71,28.7,Sunday,No,151.27
2024-01-08,103,Kerosene,149.61,1586,0.0,32.5,Monday,No,149.58
2024-01-09,103,Kerosene,147.86,2169,4.17,30.9,Tuesday,No,147.27
2024-01-10,103,Kerosene,149.54,2150,1.59,25.9,Wednesday,No,150.39
2024-01-11,103,Kerosene,149.93,2012,1.17,28.1,Thursday,No,149.7
2024-01-12,103,Kerosene,150.12,1943,0.0,24.7,Friday,No,150.43
2024-01-13,103,Kerosene,151.32,2337,1.86,28.3,Saturday,No,151.04
2024-01-14,103,Kerosene,151.55,1747,4.98,30.9,Sunday,No,149.34
2024-01-15,103,Kerosene,149.79,2214,0.0,28.8,Monday,No,150.03
2024-01-16,103,Kerosene,151.16,2149,0.76,25.1,Tuesday,No,150.84
2024-01-17,103,Kerosene,148.62,2188,0.0,25.9,Wednesday,No,147.94
2024-01-18,103,Kerosene,149.25,1510,3.21,31.0,Thursday,No,149.03
2024-01-19,103,Kerosene,151.74,2596,5.8,27.0,Friday,No,150.43
2024-01-20,103,Kerosene,150.61,2417,6.62,29.3,Saturday,No,150.21
2024-01-21,103,Kerosene,150.16,1922,0.97,23.4,Sunday,No,149.75
2024-01-22,103,Kerosene,150.71,1760,0.0,27.9,Monday,No,149.2
2024-01-23,103,Kerosene,149.1,1981,1.92,27.7,Tuesday,No,148.54
2024-01-24,103,Kerosene,151.15,1567,6.34,30.9,Wednesday,No,152.12
2024-01-25,103,Kerosene,151.82,1817,0.0,36.6,Thursday,No,153.1
2024-01-26,103,Kerosene,150.56,1987,4.52,31.6,Friday,No,149.33
2024-01-27,103,Kerosene,148.15,2470,1.86,27.2,Saturday,No,148.9
2024-01-28,103,Kerosene,151.13,1795,3.78,32.7,Sunday,No,149.15
2024-01-29,103,Kerosene,148.65,1592,0.0,31.3,Monday,No,147.21
2024-01-30,103,Kerosene,151.61,2081,2.66,29.3,Tuesday,No,153.19
2024-01-31,103,Kerosene,149.09,1498,0.0,30.4,Wednesday,No,148.6
2024-02-01,103,Kerosene,149.41,2421,6.56,29.8,Thursday,No,148.07
2024-02-02,103,Kerosene,148.47,2275,4.62,29.7,Friday,No,148.46
2024-02-03,103,Kerosene,148.49,2514,2.95,28.1,Saturday,No,147.37
2024-02-04,103,Kerosene,148.65,2557,1.28,26.1,Sunday,No,147.65
2024-02-05,103,Kerosene,149.78,1684,5.39,29.2,Monday,No,149.51
2024-02-06,103,Kerosene,151.58,2223,6.45,29.9,Tuesday,No,151.91
2024-02-07,103,Kerosene,151.4,2029,2.33,24.9,Wednesday,No,151.53
2024-02-08,103,Kerosene,150.44,2538,0.42,29.6,Thursday,No,150.82
2024-02-09,103,Kerosene,147.33,2140,4.79,27.3,Friday,No,145.9
2024-02-10,103,Kerosene,152.68,2043,3.0,29.5,Saturday,No,151.33
2024-02-11,103,Kerosene,153.57,1914,0.06,27.0,Sunday,No,152.33
2024-02-12,103,Kerosene,148.91,2064,4.23,29.3,Monday,No,150.04
2024-02-13,103,Kerosene,148.9,2399,3.07,33.5,Tuesday,No,150.73
2024-02-14,103,Kerosene,152.94,1877,4.69,27.5,Wednesday,No,153.04
2024-02-15,103,Kerosene,148.9,1960,0.47,28.4,Thursday,No,148.84
2024-02-16,103,Kerosene,152.22,1425,3.12,20.6,Friday,No,152.16
2024-02-17,103,Kerosene,149.19,1655,0.0,25.8,Saturday,No,148.53
2024-02-18,103,Kerosene,149.55,2045,0.0,27.2,Sunday,No,150.47
2024-02-19,103,Kerosene,149.83,2231,4.23,25.5,Monday,No,148.07
2024-02-20,103,Kerosene,151.71,2223,6.28,28.6,Tuesday,No,151.88
2024-02-21,103,Kerosene,148.37,1526,2.47,23.1,Wednesday,No,149.28
2024-02-22,103,Kerosene,149.87,2019,2.65,28.2,Thursday,No,151.22
2024-02-23,103,Kerosene,148.5,1774,0.0,21.4,Friday,No,148.4
2024-02-24,103,Kerosene,148.17,2355,0.0,25.4,Saturday,No,146.38
2024-02-25,103,Kerosene,148.18,2174,1.6,26.9,Sunday,No,147.06
2024-02-26,103,Kerosene,148.21,1918,0.45,30.9,Monday,No,146.91
2024-02-27,103,Kerosene,151.76,2417,4.84,27.9,Tuesday,No,151.24
2024-02-28,103,Kerosene,150.97,1507,0.0,34.1,Wednesday,No,150.79
2024-02-29,103,Kerosene,152.31,2037,5.67,24.4,Thursday,No,152.1
2024-03-01,103,Kerosene,151.45,2600,6.14,23.6,Friday,No,152.58
2024-03-02,103,Kerosene,148.66,2448,0.0,26.6,Saturday,No,146.73
2024-03-03,103,Kerosene,150.97,1834,0.0,31.8,Sunday,No,149.49
2024-03-04,103,Kerosene,151.34,2169,2.01,29.9,Monday,No,150.63
2024-03-05,103,Kerosene,151.8,2428,0.0,30.1,Tuesday,No,152.29
2024-03-06,103,Kerosene,150.33,2520,0.0,28.8,Wednesday,No,150.77
2024-03-07,103,Kerosene,149.77,2081,0.0,30.6,Thursday,No,149.59
2024-03-08,103,Kerosene,151.2,2363,0.78,29.9,Friday,No,150.24
2024-03-09,103,Kerosene,149.5,2037,4.72,23.8,Saturday,No,147.99
2024-03-10,103,Kerosene,148.81,784,0.0,30.0,Sunday,No,147.56
2024-03-11,103,Kerosene,150.25,2450,6.87,30.4,Monday,No,147.98
2024-03-12,103,Kerosene,152.32,2310,0.0,31.3,Tuesday,No,152.99
2024-03-13,103,Kerosene,147.04,1482,0.0,25.2,Wednesday,Yes,147.27
2024-03-14,103,Kerosene,149.83,1442,0.0,25.4,Thursday,No,150.49
2024-03-15,103,Kerosene,149.26,2300,7.89,28.7,Friday,No,148.27
2024-03-16,103,Kerosene,149.29,1438,0.0,32.7,Saturday,No,149.39
2024-03-17,103,Kerosene,150.57,1932,3.3,28.8,Sunday,No,149.51
2024-03-18,103,Kerosene,146.67,1791,0.42,29.4,Monday,No,145.75
2024-03-19,103,Kerosene,148.57,1987,0.39,31.6,Tuesday,No,148.65
2024-03-20,103,Kerosene,150.02,2174,2.03,32.5,Wednesday,No,149.09
2024-03-21,103,Kerosene,150.97,1921,1.9,25.3,Thursday,No,150.66
2024-03-22,103,Kerosene,151.49,2536,0.0,25.8,Friday,No,153.21
2024-03-23,103,Kerosene,148.1,2747,5.08,32.8,Saturday,No,147.15
2024-03-24,103,Kerosene,148.74,1730,2.44,27.6,Sunday,No,145.65
2024-03-25,103,Kerosene,149.37,1874,2.47,24.3,Monday,No,150.22
2024-03-26,103,Kerosene,151.63,1485,1.03,32.2,Tuesday,No,151.19
2024-03-27,103,Kerosene,150.31,2338,0.0,30.4,Wednesday,No,148.88
2024-03-28,103,Kerosene,151.25,2143,4.04,27.3,Thursday,No,151.35
2024-03-29,103,Kerosene,150.1,2332,4.71,31.5,Friday,No,149.73
2024-03-30,103,Kerosene,152.38,2223,0.0,31.9,Saturday,No,150.56
2024-03-31,103,Kerosene,150.83,1520,0.81,24.0,Sunday,No,151.98
2024-04-01,103,Kerosene,150.63,2163,7.98,27.0,Monday,No,149.94
2024-04-02,103,Kerosene,149.59,2916,1.33,25.7,Tuesday,No,150.47
2024-04-03,103,Kerosene,149.23,2713,4.94,33.9,Wednesday,No,149.6
2024-04-04,103,Kerosene,151.81,2807,9.91,29.2,Thursday,No,152.3
2024-04-05,103,Kerosene,150.05,2342,8.45,30.7,Friday,No,149.19
2024-04-06,103,Kerosene,150.72,2188,1.66,27.2,Saturday,No,150.09
2024-04-07,103,Kerosene,151.89,2487,2.64,26.2,Sunday,No,150.93
2024-04-08,103,Kerosene,149.64,2090,5.43,32.0,Monday,Yes,149.58
2024-04-09,103,Kerosene,150.37,2044,0.74,21.4,Tuesday,No,149.91
2024-04-10,103,Kerosene,147.93,2829,5.22,27.7,Wednesday,No,145.56
2024-04-11,103,Kerosene,149.72,2407,0.93,31.2,Thursday,No,150.65
2024-04-12,103,Kerosene,147.95,1984,7.48,27.6,Friday,No,146.26
2024-04-13,103,Kerosene,152.72,2264,0.94,29.2,Saturday,No,151.18
2024-04-14,103,Kerosene,147.54,2075,4.07,26.4,Sunday,No,146.64
2024-04-15,103,Kerosene,151.6,2579,3.76,36.5,Monday,No,150.45
2024-04-16,103,Kerosene,150.88,2733,2.69,27.2,Tuesday,No,149.67
2024-04-17,103,Kerosene,148.68,2048,3.58,31.0,Wednesday,No,147.49
2024-04-18,103,Kerosene,152.72,2416,1.84,33.2,Thursday,No,152.6
2024-04-19,103,Kerosene,148.04,2535,0.9,28.9,Friday,No,148.64
2024-04-20,103,Kerosene,150.42,1913,1.1,28.1,Saturday,No,149.01
2024-04-21,103,Kerosene,148.49,978,1.21,24.4,Sunday,Yes,147.85
2024-04-22,103,Kerosene,150.52,2767,2.39,30.9,Monday,No,149.81
2024-04-23,103,Kerosene,151.63,1624,0.0,34.0,Tuesday,No,151.66
2024-04-24,103,Kerosene,147.17,2666,3.69,27.7,Wednesday,No,145.38
2024-04-25,103,Kerosene,150.38,2692,6.48,28.3,Thursday,No,149.5
2024-04-26,103,Kerosene,148.09,2286,2.69,28.7,Friday,No,148.07
2024-04-27,103,Kerosene,146.85,1836,0.71,31.8,Saturday,No,147.8
2024-04-28,103,Kerosene,150.81,2956,0.0,23.7,Sunday,No,150.79
2024-04-29,103,Kerosene,149.18,2475,0.0,29.0,Monday,No,149.75
2024-04-30,103,Kerosene,147.95,1441,1.3,30.0,Tuesday,No,147.16
2024-05-01,103,Kerosene,149.74,1837,4.69,30.3,Wednesday,No,148.25
2024-05-02,103,Kerosene,150.22,1274,6.17,26.8,Thursday,No,150.14
2024-05-03,103,Kerosene,151.37,2284,9.7,29.5,Friday,No,150.02
2024-05-04,103,Kerosene,152.8,2198,2.63,23.1,Saturday,No,153.74
2024-05-05,103,Kerosene,150.02,1695,6.19,28.9,Sunday,No,149.67
2024-05-06,103,Kerosene,150.29,2207,4.37,25.7,Monday,No,148.68
2024-05-07,103,Kerosene,150.17,2586,0.0,29.3,Tuesday,No,149.87
2024-05-08,103,Kerosene,148.24,2075,0.0,25.8,Wednesday,No,147.26
2024-05-09,103,Kerosene,149.55,1361,6.26,32.2,Thursday,No,147.46
2024-05-10,103,Kerosene,151.1,1834,0.0,29.7,Friday,No,150.88
2024-05-11,103,Kerosene,151.99,1563,4.3,27.9,Saturday,No,150.93
2024-05-12,103,Kerosene,150.44,1976,0.0,29.9,Sunday,No,151.0
2024-05-13,103,Kerosene,150.88,1465,0.0,24.6,Monday,Yes,149.5
2024-05-14,103,Kerosene,149.31,1566,3.93,29.7,Tuesday,No,149.39
2024-05-15,103,Kerosene,151.52,1545,2.03,25.7,Wednesday,No,150.99
2024-05-16,103,Kerosene,151.31,1844,4.42,29.2,Thursday,No,149.1
2024-05-17,103,Kerosene,149.13,2129,2.34,30.3,Friday,No,150.13
2024-05-18,103,Kerosene,151.46,2048,4.63,26.9,Saturday,No,150.77
2024-05-19,103,Kerosene,150.73,2066,3.51,28.9,Sunday,No,151.19
2024-05-20,103,Kerosene,149.41,2164,1.19,32.1,Monday,No,148.91
2024-05-21,103,Kerosene,149.74,1661,3.23,26.0,Tuesday,No,150.94
2024-05-22,103,Kerosene,149.38,1603,0.0,23.5,Wednesday,No,148.84
2024-05-23,103,Kerosene,151.49,2522,0.76,25.9,Thursday,No,151.0
2024-05-24,103,Kerosene,149.6,1690,0.74,31.7,Friday,No,147.69
2024-05-25,103,Kerosene,148.56,2496,1.38,35.8,Saturday,No,149.1
2024-05-26,103,Kerosene,148.82,2060,2.06,27.3,Sunday,No,148.26
2024-05-27,103,Kerosene,149.71,2334,0.14,27.3,Monday,No,150.33
2024-05-28,103,Kerosene,150.43,2262,0.82,32.4,Tuesday,No,148.87
2024-05-29,103,Kerosene,151.47,1860,2.07,26.3,Wednesday,No,149.64
2024-05-30,103,Kerosene,150.42,2861,0.0,21.0,Thursday,No,149.79
2024-05-31,103,Kerosene,148.97,1840,0.0,27.4,Friday,No,147.64
2024-06-01,103,Kerosene,149.45,1450,2.11,31.4,Saturday,No,148.15
2024-06-02,103,Kerosene,150.67,1771,3.5,24.0,Sunday,No,150.68
2024-06-03,103,Kerosene,149.08,1696,0.0,28.5,Monday,No,148.24
2024-06-04,103,Kerosene,148.45,2258,2.16,31.2,Tuesday,No,147.27
2024-06-05,103,Kerosene,152.26,2115,0.0,25.9,Wednesday,No,151.9
2024-06-06,103,Kerosene,149.98,2162,0.0,27.6,Thursday,No,150.0
2024-06-07,103,Kerosene,150.15,2766,0.0,25.7,Friday,No,149.84
2024-06-08,103,Kerosene,149.1,1997,3.33,30.1,Saturday,No,148.07
2024-06-09,103,Kerosene,148.35,2497,6.48,24.2,Sunday,No,145.77
2024-06-10,103,Kerosene,151.33,1063,4.07,31.3,Monday,No,151.43
2024-06-11,103,Kerosene,148.55,1580,0.0,25.5,Tuesday,No,147.52
2024-06-12,103,Kerosene,149.8,2303,0.34,26.8,Wednesday,No,149.64
2024-06-13,103,Kerosene,150.32,1205,3.89,28.6,Thursday,No,151.01
2024-06-14,103,Kerosene,150.47,1979,4.21,28.9,Friday,No,150.58
2024-06-15,103,Kerosene,149.99,1337,3.03,27.0,Saturday,No,147.59
2024-06-16,103,Kerosene,149.99,1840,4.41,26.3,Sunday,No,147.52
2024-06-17,103,Kerosene,150.0,2519,4.3,26.2,Monday,No,151.08
2024-06-18,103,Kerosene,151.83,1495,0.0,27.1,Tuesday,No,152.22
2024-06-19,103,Kerosene,149.17,1176,0.0,29.8,Wednesday,No,147.51
2024-06-20,103,Kerosene,149.74,2178,1.43,25.3,Thursday,No,149.38
2024-06-21,103,Kerosene,152.37,1552,5.65,25.9,Friday,No,151.17
2024-06-22,103,Kerosene,148.36,1879,5.75,29.3,Saturday,No,147.71
2024-06-23,103,Kerosene,148.86,2683,0.0,22.3,Sunday,No,147.07
2024-06-24,103,Kerosene,146.87,2393,4.54,30.8,Monday,No,146.71
2024-06-25,103,Kerosene,149.43,2511,4.16,28.6,Tuesday,No,148.69
2024-06-26,103,Kerosene,151.22,2206,2.18,21.8,Wednesday,No,151.06
2024-06-27,103,Kerosene,150.55,1671,2.72,25.5,Thursday,No,151.29
2024-06-28,103,Kerosene,149.77,1973,4.63,29.3,Friday,No,148.89
2024-06-29,103,Kerosene,148.73,2117,2.7,25.4,Saturday,No,147.64
2024-06-30,103,Kerosene,151.26,2417,3.98,28.8,Sunday,No,150.52
2024-07-01,103,Kerosene,150.54,2439,4.73,26.1,Monday,No,148.68
2024-07-02,103,Kerosene,150.57,2274,4.79,24.5,Tuesday,No,150.2
2024-07-03,103,Kerosene,148.29,1661,3.72,30.1,Wednesday,No,148.29
2024-07-04,103,Kerosene,148.93,2222,8.03,27.2,Thursday,No,148.03
2024-07-05,103,Kerosene,151.72,2023,3.64,26.2,Friday,No,152.16
2024-07-06,103,Kerosene,152.14,2169,3.55,25.8,Saturday,No,153.18
2024-07-07,103,Kerosene,150.3,2385,1.08,29.4,Sunday,No,149.38
2024-07-08,103,Kerosene,149.88,1382,4.24,31.1,Monday,No,149.87
2024-07-09,103,Kerosene,148.37,2033,2.99,31.3,Tuesday,No,147.6
2024-07-10,103,Kerosene,150.34,2044,2.09,26.4,Wednesday,No,149.29
2024-07-11,103,Kerosene,149.95,1394,1.46,27.5,Thursday,No,149.13
2024-07-12,103,Kerosene,148.77,1456,7.95,28.8,Friday,No,148.61
2024-07-13,103,Kerosene,146.88,1672,5.0,25.0,Saturday,No,145.84
2024-07-14,103,Kerosene,149.83,2380,8.09,24.2,Sunday,No,150.76
2024-07-15,103,Kerosene,148.57,1582,1.02,34.5,Monday,No,146.91
2024-07-16,103,Kerosene,151.09,1245,3.16,23.4,Tuesday,No,151.02
2024-07-17,103,Kerosene,151.89,324,0.0,30.1,Wednesday,No,149.77
2024-07-18,103,Kerosene,151.68,1662,0.69,27.8,Thursday,No,151.33
2024-07-19,103,Kerosene,148.99,1347,1.6,31.1,Friday,No,149.86
2024-07-20,103,Kerosene,150.5,2121,2.66,23.6,Saturday,No,150.1
2024-07-21,103,Kerosene,147.36,982,4.34,28.3,Sunday,Yes,147.32
2024-07-22,103,Kerosene,151.26,1824,1.79,26.6,Monday,No,153.02
2024-07-23,103,Kerosene,152.1,1603,5.43,23.3,Tuesday,Yes,150.25
2024-07-24,103,Kerosene,151.12,1811,3.88,27.6,Wednesday,No,150.21
2024-07-25,103,Kerosene,150.97,1514,2.54,28.0,Thursday,No,151.5
2024-07-26,103,Kerosene,150.17,2707,0.0,23.7,Friday,No,150.1
2024-07-27,103,Kerosene,151.54,2018,5.77,28.3,Saturday,No,151.95
2024-07-28,103,Kerosene,150.84,697,0.46,26.1,Sunday,No,151.31
2024-07-29,103,Kerosene,149.71,1917,0.0,27.6,Monday,No,150.9
2024-07-30,103,Kerosene,150.56,2010,2.46,33.8,Tuesday,No,150.63
2024-07-31,103,Kerosene,148.94,1465,0.0,25.3,Wednesday,No,149.88
2024-08-01,103,Kerosene,152.95,1544,1.11,28.7,Thursday,No,153.47
2024-08-02,103,Kerosene,148.66,1545,2.14,30.5,Friday,No,148.32
2024-08-03,103,Kerosene,147.2,2067,2.38,27.8,Saturday,No,145.53
2024-08-04,103,Kerosene,149.11,1819,0.46,31.7,Sunday,Yes,146.13
2024-08-05,103,Kerosene,151.91,2183,1.91,27.8,Monday,No,150.92
2024-08-06,103,Kerosene,148.26,1783,5.24,25.9,Tuesday,No,145.88
2024-08-07,103,Kerosene,150.08,2063,1.47,25.7,Wednesday,No,151.31
2024-08-08,103,Kerosene,151.67,2137,0.0,31.7,Thursday,No,149.75
2024-08-09,103,Kerosene,147.93,1551,0.0,24.6,Friday,No,148.58
2024-08-10,103,Kerosene,151.19,1920,0.0,27.2,Saturday,Yes,151.43
2024-08-11,103,Kerosene,149.29,1491,4.93,24.1,Sunday,Yes,147.79
2024-08-12,103,Kerosene,148.73,1452,0.17,32.6,Monday,No,149.35
2024-08-13,103,Kerosene,151.26,1912,4.44,26.4,Tuesday,No,150.45
2024-08-14,103,Kerosene,150.92,2420,2.04,29.7,Wednesday,No,151.36
2024-08-15,103,Kerosene,148.55,2354,5.77,29.1,Thursday,No,147.45
2024-08-16,103,Kerosene,152.09,1301,3.35,27.1,Friday,No,150.75
2024-08-17,103,Kerosene,148.37,1984,0.0,25.7,Saturday,No,148.09
2024-08-18,103,Kerosene,152.41,2218,2.6,26.4,Sunday,No,151.83
2024-08-19,103,Kerosene,149.77,1790,0.0,32.0,Monday,No,147.84
2024-08-20,103,Kerosene,147.86,1836,0.77,21.5,Tuesday,No,146.01
2024-08-21,103,Kerosene,150.62,1886,1.95,32.1,Wednesday,No,150.05
2024-08-22,103,Kerosene,155.38,2224,5.16,25.5,Thursday,No,155.29
2024-08-23,103,Kerosene,150.4,2545,2.41,30.8,Friday,No,149.53
2024-08-24,103,Kerosene,148.04,1521,1.19,30.7,Saturday,No,146.75
2024-08-25,103,Kerosene,149.92,1954,0.59,27.9,Sunday,No,150.75
2024-08-26,103,Kerosene,151.11,1769,2.43,26.7,Monday,No,150.94
2024-08-27,103,Kerosene,149.53,2147,4.03,28.0,Tuesday,No,148.32
2024-08-28,103,Kerosene,150.53,1967,0.81,29.6,Wednesday,No,149.66
2024-08-29,103,Kerosene,150.81,1683,5.17,29.0,Thursday,No,150.01
2024-08-30,103,Kerosene,149.41,2763,0.0,29.5,Friday,No,149.19
2024-08-31,103,Kerosene,151.01,1824,0.0,28.9,Saturday,No,149.5
2024-09-01,103,Kerosene,150.01,1783,3.62,24.8,Sunday,No,149.14
2024-09-02,103,Kerosene,149.61,2403,0.25,28.8,Monday,No,150.85
2024-09-03,103,Kerosene,150.75,983,6.0,27.6,Tuesday,No,149.51
2024-09-04,103,Kerosene,149.47,2047,0.39,30.1,Wednesday,No,148.99
2024-09-05,103,Kerosene,149.78,1935,1.55,29.6,Thursday,No,148.18
2024-09-06,103,Kerosene,148.56,2108,2.4,28.9,Friday,No,148.52
2024-09-07,103,Kerosene,149.27,2441,0.46,24.5,Saturday,No,148.44
2024-09-08,103,Kerosene,150.77,1826,0.0,25.1,Sunday,No,151.43
2024-09-09,103,Kerosene,148.28,2613,6.49,28.3,Monday,No,147.61
2024-09-10,103,Kerosene,150.62,2001,0.0,22.5,Tuesday,No,149.73
2024-09-11,103,Kerosene,150.3,1345,0.0,30.0,Wednesday,No,150.53
2024-09-12,103,Kerosene,150.31,2178,5.94,34.3,Thursday,No,151.1
2024-09-13,103,Kerosene,150.88,2023,0.0,28.2,Friday,No,151.52
2024-09-14,103,Kerosene,149.61,2090,2.29,28.8,Saturday,No,150.28
2024-09-15,103,Kerosene,149.95,1490,0.0,31.6,Sunday,No,148.51
2024-09-16,103,Kerosene,150.8,2010,2.15,30.3,Monday,No,151.69
2024-09-17,103,Kerosene,149.16,1623,10.3,24.3,Tuesday,No,151.58
2024-09-18,103,Kerosene,151.26,1838,6.48,30.4,Wednesday,No,151.63
2024-09-19,103,Kerosene,150.24,1512,3.43,26.5,Thursday,No,151.14
2024-09-20,103,Kerosene,151.64,2291,7.08,23.9,Friday,No,150.35
2024-09-21,103,Kerosene,152.48,2074,4.31,29.3,Saturday,No,152.64
2024-09-22,103,Kerosene,151.18,1797,0.66,29.7,Sunday,No,149.71
2024-09-23,103,Kerosene,149.51,1484,0.9,31.4,Monday,No,146.29
2024-09-24,103,Kerosene,149.19,1446,0.2,29.2,Tuesday,No,150.42
2024-09-25,103,Kerosene,149.48,2483,1.07,27.0,Wednesday,No,150.33
2024-09-26,103,Kerosene,150.13,1562,5.41,30.5,Thursday,No,150.01
2024-09-27,103,Kerosene,148.72,2014,4.68,24.6,Friday,No,147.74
2024-09-28,103,Kerosene,150.77,1886,1.95,28.5,Saturday,No,150.75
2024-09-29,103,Kerosene,151.98,2244,1.29,27.4,Sunday,No,151.47
2024-09-30,103,Kerosene,148.88,2001,0.0,27.8,Monday,No,147.98
2024-10-01,103,Kerosene,152.69,2194,0.0,35.5,Tuesday,No,152.64
2024-10-02,103,Kerosene,149.25,2012,2.07,30.7,Wednesday,No,149.81
2024-10-03,103,Kerosene,151.2,2401,3.29,31.6,Thursday,No,149.72
2024-10-04,103,Kerosene,153.82,1613,5.5,28.5,Friday,No,153.49
2024-10-05,103,Kerosene,148.78,1865,1.48,33.6,Saturday,No,147.74
2024-10-06,103,Kerosene,150.08,2417,1.99,28.7,Sunday,No,151.53
2024-10-07,103,Kerosene,151.57,2716,0.0,32.4,Monday,No,150.26
2024-10-08,103,Kerosene,150.77,1132,0.41,25.5,Tuesday,No,150.35
2024-10-09,103,Kerosene,150.85,2229,0.0,27.5,Wednesday,No,149.84
2024-10-10,103,Kerosene,150.51,1384,0.0,30.5,Thursday,No,151.45
2024-10-11,103,Kerosene,153.25,2278,1.59,25.4,Friday,No,153.61
2024-10-12,103,Kerosene,148.71,2261,2.95,25.5,Saturday,No,148.64
2024-10-13,103,Kerosene,150.06,2212,4.43,24.8,Sunday,Yes,151.02
2024-10-14,103,Kerosene,150.55,1603,0.0,25.7,Monday,Yes,151.11
2024-10-15,103,Kerosene,149.9,1797,2.51,29.3,Tuesday,No,149.1
2024-10-16,103,Kerosene,149.7,2149,1.36,29.7,Wednesday,No,150.0
2024-10-17,103,Kerosene,147.82,1575,5.5,29.8,Thursday,No,148.04
2024-10-18,103,Kerosene,149.21,2060,3.54,27.5,Friday,No,149.73
2024-10-19,103,Kerosene,150.11,2334,5.04,27.0,Saturday,No,149.05
2024-10-20,103,Kerosene,151.49,1476,4.56,29.0,Sunday,No,152.78
2024-10-21,103,Kerosene,148.01,1888,4.45,26.8,Monday,No,148.37
2024-10-22,103,Kerosene,149.98,1678,3.32,26.8,Tuesday,No,151.84
2024-10-23,103,Kerosene,149.47,2371,1.62,29.0,Wednesday,Yes,146.68
2024-10-24,103,Kerosene,150.26,1899,0.52,30.1,Thursday,No,148.69
2024-10-25,103,Kerosene,149.56,1210,3.58,25.1,Friday,No,149.25
2024-10-26,103,Kerosene,150.37,2370,4.5,27.9,Saturday,No,149.36
2024-10-27,103,Kerosene,152.04,1402,3.21,26.5,Sunday,No,152.08
2024-10-28,103,Kerosene,151.51,2505,0.0,32.6,Monday,No,150.97
2024-10-29,103,Kerosene,146.98,2028,4.97,27.5,Tuesday,No,145.38
2024-10-30,103,Kerosene,151.49,2576,3.53,28.4,Wednesday,No,152.33
2024-10-31,103,Kerosene,151.39,2594,6.13,31.6,Thursday,No,151.8
2024-11-01,103,Kerosene,149.12,2404,0.0,23.2,Friday,No,147.21
2024-11-02,103,Kerosene,151.55,1915,6.69,30.7,Saturday,No,151.97
2024-11-03,103,Kerosene,147.67,2086,3.78,34.4,Sunday,No,148.11
2024-11-04,103,Kerosene,152.68,2091,0.0,23.5,Monday,No,153.6
2024-11-05,103,Kerosene,147.84,1911,3.9,30.2,Tuesday,No,147.51
2024-11-06,103,Kerosene,152.47,1767,0.87,26.2,Wednesday,No,151.06
2024-11-07,103,Kerosene,151.02,2034,0.0,23.1,Thursday,No,148.7
